customer_id,age,gender,tenure_months,monthly_charges,total_charges,contract_type,payment_method,support_tickets,account_balance,internet_service,online_security,satisfaction_score,days_since_last_login,num_products,referral_source,churn,churn_label
CUST_00842,23.0,Male,17.0,31.35077147609387,555.9270616745694,Month-to-month,Electronic Check,2,140.11040654640814,DSL,Yes,4.2,8.0,1,Twitter,0,No
CUST_00437,19.0,Male,75.0,40.53117897235961,3136.9216872949764,Two year,Electronic Check,1,111.61342887381218,Fiber optic,True,3.5,10.0,2,TV Ad,0,No
CUST_00038,20.0,FEMALE,2.0,120.99872123729142,253.06859632093025,One year,Bank Transfer,1,-18.600769429209638,No,Yes,4.1,19.0,1,TV Ad,0,No
CUST_00364,50.0,Female,15.0,45.26457515416979,678.6354200633855,One year,Credit Card,1,-60.39858592158763,fiber,NO,4.1,2.0,1,Google,0,No
CUST_00229,50.0,Male,7.0,121.12316548766474,858.1938747791321,Two year,Mailed Check,4,-36.44541349489416,DSL,No,3.6,2.0,1,Friend,1,Yes
CUST_00037,18.0,FEMALE,27.0,79.33926020328654,2083.537305444972,One year,Bank Transfer,4,-9.8336342192499,DSL,Yes,3.7,16.0,1,TV Ad,0,No
CUST_00669,,Female,28.0,128.23652309391247,3414.5855348888585,Two year,,1,30.836431263188572,Fiber optic,Yes,3.1,,2,Friend,0,No
CUST_00374,,Male,24.0,12.632350737406696,298.37262470628144,monthly,Credit Card,0,-6.362640381960291,No,Yes,2.8,,3,Email,0,No
CUST_00374,,Male,24.0,12.632350737406696,298.37262470628144,monthly,Credit Card,0,-6.362640381960291,No,Yes,2.8,,3,Email,0,No
CUST_00469,31.0,Male,76.0,,6184.434147256002,Month-to-month,Credit Card,4,-100.99542026761598,DSL,Yes,,10.0,4,Billboard,0,No
CUST_00075,52.0,Male,44.0,87.4607970125418,3659.5489969458727,Two year,Credit Card,1,15.303391737438812,Fiber optic,Yes,4.1,18.0,2,Billboard,1,Yes
CUST_00687,34.0,Female,40.0,,3683.2075410863035,One year,Electronic Check,2,85.71303317527183,Fiber optic,True,5.0,27.0,5,TV Ad,1,Yes
CUST_00916,49.0,Male,4.0,121.36120852053678,491.17554958870994,Month-to-month,Electronic Check,2,44.79306733793902,Fiber optic,yes,5.0,1.0,1,Friend,1,Yes
CUST_00758,27.0,Female,25.0,52.18565775793884,1280.2982157264785,Month-to-month,Electronic Check,0,40.39767650554655,DSL,Yes,3.2,23.0,2,Instagram,0,No
CUST_00783,49.0,Female,69.0,48.151833927801604,3173.0211945288365,Two year,Electronic Check,4,11.13908535049599,DSL,NO,4.3,3.0,1,Instagram,0,No
CUST_00194,42.0,Male,8.0,87.85088397506695,684.9350458680723,One year,Credit Card,1,93.84154217891142,DSL,yes,3.9,15.0,3,Twitter,1,Yes
CUST_00920,56.0,Female,4.0,46.13328796177353,,Two year,Bank Transfer,2,-20.410912649344205,Fiber optic,No,3.9,12.0,1,Friend,0,No
CUST_00930,31.0,Male,6.0,64.06186813045954,398.28198521278324,One year,Bank Transfer,1,176.16702321368774,Fiber optic,NO,4.4,18.0,3,Google,0,No
CUST_00503,48.0,Male,5.0,87.39571855885396,443.21574316994526,Two year,Bank Transfer,3,6.205134882299451,No,No,2.4,19.0,2,Friend,1,Yes
CUST_00532,39.0,Female,,72.18041572988024,,Month-to-month,Bank Transfer,4,-233.84282002430976,DSL,0,2.8,10.0,2,nan,0,No
CUST_00895,49.0,Other,58.0,63.59629661948685,3852.129591050916,Month-to-month,Bank Transfer,0,-161.39911270961002,Fiber optic,Yes,3.7,69.0,4,nan,0,No
CUST_00579,57.0,Female,15.0,47.426942879408955,736.618396613656,Month-to-month,Mailed Check,3,42.489814990581536,No,No,1.6,2.0,2,Billboard,0,No
CUST_00160,25.0,Female,14.0,75.8507495208438,1026.5028135065127,Month-to-month,Credit Card,2,10.045295045211468,DSL,Yes,2.7,20.0,1,Instagram,1,Yes
CUST_00680,,Male,43.0,105.10596127589811,Pending,Month-to-month,Mailed Check,3,-132.80208591242248,DSL,Yes,3.4,59.0,2,Facebook,0,No
CUST_00162,57.0,Male,16.0,36.08153995187421,571.2727838834936,Month-to-month,Credit Card,3,21.876473678477083,DSL,No,2.6,81.0,1,Google,1,Yes
CUST_00705,49.0,Male,38.0,,1645.3855239661054,Month-to-month,,2,142.2560328842514,Fiber optic,NO,2.2,14.0,1,nan,1,Yes
CUST_00756,47.0,Male,7.0,,577.669764007891,One year,Credit Card,2,34.15594734479631,DSL,No,3.0,12.0,1,Instagram,0,No
CUST_00152,29.0,male,1.0,81.5896995343468,79.70710138936849,Month-to-month,Credit Card,1,-87.3668891922626,Fiber optic,Yes,3.1,2.0,1,Instagram,0,No
CUST_00800,54.0,Female,90.0,85.16767725507624,7856.427839074614,Two year,Mailed Check,1,45.85549740189212,DSL,Yes,2.6,1.0,1,TV Ad,0,No
CUST_00754,,Female,5.0,54.4181088452162,260.4168975839235,Two year,Electronic Check,3,260.41583532456156,Fiber optic,Yes,1.7,6.0,4,Email,1,Yes
CUST_00814,55.0,Male,24.0,49.751979436283435,1172.5657690202772,Month-to-month,Mailed Check,1,55.11767023571392,Fiber optic,yes,3.9,2.0,1,Google,0,No
CUST_00111,39.0,Female,5.0,70.71709129854867,345.17618844830315,One year,Electronic Check,1,-67.7113945880534,DSL,Yes,,19.0,1,Billboard,0,No
CUST_00226,40.0,Male,8.0,68.53308449577683,521.8562012538175,Month-to-month,Credit Card,2,-101.68839855478448,DSL,Yes,3.3,,1,Facebook,0,No
CUST_00883,55.0,Female,0.0,-200.86128506975916,,Month-to-month,Credit Card,3,12.596141487863907,Fiber optic,No,4.5,128.0,4,Facebook,1,Yes
CUST_00103,27.0,Female,24.0,109.8679995860623,2612.1182296495203,One year,Credit Card,2,-23.328856174639338,DSL,No,3.6,8.0,5,TV Ad,1,Yes
CUST_00421,66.0,Female,,-14.964667943317068,-1335.2043467084377,Month-to-month,Electronic Check,0,59.458380477555735,No,NO,4.6,40.0,2,Facebook,0,No
CUST_00419,41.0,FEMALE,8.0,101.1513655305795,777.8885211632709,Month-to-month,Credit Card,3,33.7087292733681,DSL,Yes,1.5,32.0,3,TV Ad,1,Yes
CUST_00808,58.0,Female,7.0,83.07926168500137,561.7952720940789,One year,Bank Transfer,1,-96.4446270397466,No,NO,3.4,1.0,1,Instagram,0,No
CUST_00586,33.0,Female,5.0,36.88990514408892,189.47072826640314,Month-to-month, ,1,-114.29771408530993,Fiber optic,Yes,3.3,,3,Instagram,0,No
CUST_00759,50.0,Female,83.0,65.03105769047103,5614.805216713306,monthly,Electronic Check,0,-69.456694536377,Fiber optic,Yes,3.5,6.0,3,Email,0,No
CUST_00672,34.0,Male,70.0,76.94337767576717,5360.587766230555,One year,Electronic Check,3,126.32845023687042,Fiber optic,True,5.0,0.0,1,TV Ad,0,No
CUST_00119,51.0,male,79.0,6.9992047704512785,554.7899400971744,monthly,Credit Card,3,31.741827350379133,Fiber optic,Yes,3.5,9.0,3,Other,0,No
CUST_00053,49.0,Male,0.0,97.06831521359942,0.0,Month-to-month,Electronic Check,1,131.58872670461173,No,Yes,3.1,6.0,3,Friend,1,Yes
CUST_00151,45.0,Female,5.0,35.46957749141479,182.8233656656423,One year,Mailed Check,2,147.5732678992345,No,Yes,4.3,10.0,2,Friend,1,Yes
CUST_00403,40.0,Female,35.0,65.34222853525753,2239.594754534426,Month-to-month,Mailed Check,3,-209.18640945508673,Fiber optic,No,5.0,30.0,2,Google,0,No
CUST_00672,34.0,Male,70.0,76.94337767576717,5360.587766230555,One year,Electronic Check,3,126.32845023687042,Fiber optic,True,5.0,0.0,1,TV Ad,0,No
CUST_00207,47.0,Male,74.0,39.87836209473969,3020.002035075731,nan,Electronic Check,2,90.2532960075325,No,No,3.5,22.0,1,Facebook,0,No
CUST_00658,,FEMALE,60.0,81.02859520629133,4725.743747464444,Month-to-month,Credit Card,3,3.870229475756321,Fiber optic,No,3.4,8.0,3,TV Ad,0,No
CUST_00909,72.0,Other,43.0,28.826033563476976,1240.242477189531,Two year,Credit Card,3,254.13410320305258,dsl,No,2.4,2.0,2,TV Ad,0,No
CUST_00978,18.0,male,43.0,31.89816733863904,1306.5396282230959,Month-to-month,Electronic Check,2,-97.1006823410639,DSL,Yes,3.1,17.0,2,TV Ad,1,Yes
CUST_00008,32.0,Female,64.0,51.26963830860328,3436.1012272086937,Month-to-month, ,4,55.75038210338372,No,yes,3.5,19.0,2,nan,0,No
CUST_00869,,FEMALE,16.0,29.89823683372208,480.80269899290477,Month-to-month,Electronic Check,1,108.93393093166917,DSL,Yes,5.0,32.0,3,Google,0,No
CUST_00036,43.0,Male,22.0,75.9187679689362,,Month-to-month,Bank Transfer,2,97.75452018543153,No,0,2.4,6.0,2,Friend,0,No
CUST_00452,25.0,Female,39.0,82.76469799720691,3098.4821976921253,Month-to-month,Mailed Check,1,150.4942189115205,dsl,Yes,2.7,5.0,2,Email,1,Yes
CUST_00651,56.0,Male,17.0,,,Month-to-month,Credit Card,3,-100.49759150998871,DSL,No,,30.0,1,Email,0,No
CUST_00253,55.0,Female,,53.82631890553064,51.46900093501197,Two year,,2,188.40011375698577,No,No,5.0,5.0,3,Google,0,No
CUST_00303,49.0,Female,0.0,78.61986713209028,0.0,Two year,Bank Transfer,2,12.25607988278583,DSL,Yes,4.3,0.0,1,Facebook,1,Yes
CUST_00910,35.0,Male,46.0,79.68923510853004,3836.531093454348,Two year,Mailed Check,6,211.92403872289506,Fiber optic,1,2.2,0.0,3,Instagram,0,No
CUST_00571,65.0,Male,34.0,74.74160469760396,2467.0332577394456,Two year,Credit Card,0,56.65119294411895,dsl,Yes,4.6,3.0,1,Facebook,0,No
CUST_00623,60.0,Male,,91.6443797127203,750.180185101319,Two year,Credit Card,0,-13.17581881917793,Fiber optic,No,3.1,7.0,1,Instagram,0,No
CUST_00764,57.0,Male,8.0,35.40002790382765,270.2957024014423,Month-to-month,Bank Transfer,0,-128.60835499599486,No,Yes,5.0,19.0,2,Google,1,Yes
CUST_00992,,Female,55.0,107.18752019324685,,Month-to-month,Bank Transfer,3,-26.290719787496602,DSL,0,3.1,7.0,1,Other,0,No
CUST_00262,18.0,Female,1.0,105.3917562508213,109.00715127693613,Month-to-month,Mailed Check,1,-215.83419168891308,DSL,NO,4.1,,2,Google,1,Yes
CUST_00610,49.0,male,86.0,46.82021664187528,,Month-to-month,Credit Card,4,-192.69362882455545,Fiber optic,Yes,4.1,7.0,3,Friend,0,No
CUST_00297,44.0,Male,17.0,,1364.5730714010856,Month-to-month,Electronic Check,2,3.752326159319303,Fiber optic,Yes,5.0,26.0,4,Email,0,No
CUST_00414,44.0,Male,35.0,-67.19091433782488,2440.3777364308535,One year,Mailed Check,4,52.53074625021505,Fiber optic,No,3.5,34.0,2,Instagram,0,No
CUST_00150,43.0,Female,7.0,77.23965804750343,533.6612052348545,Two year,Electronic Check,1,-23.328398315726933,DSL,NO,3.2,,2,Other,1,Yes
CUST_00848,30.0,Female,7.0,90.86207423650896,653.4759976186438,monthly,Bank Transfer,1,37.63548886118909,DSL,Yes,3.3,,1,Friend,1,Yes
CUST_00640,34.0,Male,36.0,100.22331919585596,3746.2826016451777,Month-to-month,Credit Card,3,-5.1184845640427845,Fiber optic,Yes,2.4,11.0,3,Google,1,Yes
CUST_00956,45.0,Female,22.0,80.4012993281476,1854.047138624617,Month-to-month,Bank Transfer,0,43.61529815080361,DSL,Yes,4.8,15.0,4,Instagram,0,No
CUST_00550,41.0,Male,37.0,48.771223155339214,,Two year,Credit Card,2,-53.137151696697835,Fiber optic,yes,3.3,7.0,1,Google,0,No
CUST_00851,31.0,Male,26.0,45.851005574423176,1241.359214983304,One year,Mailed Check,0,175.3825244849748,No,No,2.7,6.0,1,Email,0,No
CUST_00488,,Female,46.0,64.42462743421758,3061.641637090892,Month-to-month,Credit Card,2,61.0511002359014,Fiber optic,Yes,2.9,6.0,2,nan,1,Yes
CUST_00710,109.47526573361324,Male,0.0,85.9601859646583,0.0,Two year,Bank Transfer,2,30.015095123617506,Fiber optic,Yes,2.5,3.0,4,Google,0,No
CUST_00147,20.0,Male,43.0,86.74418543555518,3886.96082957728,Month-to-month,Credit Card,2,-88.78557074772063,Fiber optic,Yes,4.6,39.0,1,Instagram,1,Yes
CUST_00146,21.0,Female,34.0,71.30544005930398,2451.0075352421,Month-to-month,Mailed Check,0,-86.05072511002159,Fiber optic,Yes,3.8,33.0,2,Facebook,0,No
CUST_00777,36.0,Female,7.0,124.21589930913656,879.5833240717022,Two year,Electronic Check,1,73.60787560448773,No,Yes,2.6,19.0,2,Friend,1,Yes
CUST_00757,42.0,male,8.0,72.3146948865315,604.8679286384281,Month-to-month,Mailed Check,0,39.41288958921099,dsl,Yes,4.0,24.0,1,Billboard,1,Yes
CUST_00853,57.0,Female,14.0,57.59153003111072,783.7039446210734,Month-to-month,Bank Transfer,3,-41.85357333394879,Fiber optic,No,2.3,,2,Instagram,0,No
CUST_00950,36.0,Male,16.0,90.61197387576749,1454.9383008705986,Month-to-month,Mailed Check,5,-162.15100915888328,Fiber optic,1,3.8,9.0,3,Google,1,Yes
CUST_00659,,male,28.0,74.44268259394829,2062.3241580406466,One year,Bank Transfer,3,78.80490843170695,No,Yes,1.0,9.0,2,Email,0,No
CUST_00348,29.0,Male,1.0,79.72171084664681, ,monthly,Bank Transfer,0,-81.14815369845049,Fiber optic,True,3.8,6.0,1,Instagram,1,Yes
CUST_00463,43.0,Female,1.0,58.12957864731209,,Month-to-month,Mailed Check,1,-176.0262500580009,Fiber optic,Yes,,5.0,2,Google,1,Yes
CUST_00325,21.0,Male,53.0,92.35015938631844,4930.737772449688,Month-to-month,,2,-36.73558087682479,DSL,No,3.7,14.0,4,Instagram,1,Yes
CUST_00186,47.0,Female,0.0,33.90397433832567,0.0,Month-to-month,Credit Card,1,-42.16085853111196,Fiber optic,NO,,6.0,3,Billboard,1,Yes
CUST_00123,18.0,male,11.0,73.70643087866748,832.5734358904897,Month-to-month,Bank Transfer,4,-34.0512044711177,DSL,No,4.2,0.0,4,nan,0,No
CUST_00919,42.0,Male,0.0,84.26292047579871,0.0,One year,,0,43.99514034031104,DSL,yes,3.7,4.0,2,Friend,1,Yes
CUST_00608,18.0,Female,17.0,41.43050857783609,683.6821680687771,Month-to-month,Bank Transfer,0,-44.913174095444255,Fiber optic,No,,5.0,2,Instagram,0,No
CUST_00143,121.59777405237375,Female,4.0,95.6192792965667,381.0595550054033,Month-to-month,Bank Transfer,1,-114.41464770275229,Fiber optic,Yes,3.2,1.0,1,Google,1,Yes
CUST_00751,19.0,Female,,,1164.8482451616608,Two year,Mailed Check,1,-189.01064726537538,DSL,Yes,2.7,2.0,4,Google,1,Yes
CUST_00884,-17.118950146884337,Male,2.0,60.934582390521356,119.86955114435887,Month-to-month,Electronic Check,2,265.37248753663505,DSL,yes,4.3,10.0,1,Email,1,Yes
CUST_00197,42.0,Male,11.0,42.19905073458068,457.643112688402,Two year,Bank Transfer,4,-31.63355447400646,DSL,No,2.6,,2,Google,0,No
CUST_00609,62.0,Male,1.0,49.690145846244064,52.12018897098227,Month-to-month,,2,106.27695995287993,DSL,No,3.1,2.0,4,Instagram,1,Yes
CUST_00279,34.0,Male,24.0,42.70949749054499,Pending,Month-to-month,Bank Transfer,0,29.674848097815815,fiber,yes,3.5,68.0,4,Instagram,0,No
CUST_00293,52.0,Female,0.0,81.48966954222786,0.0,Month-to-month,,2,68.83869307128097,Fiber optic,NO,,41.0,4,Google,1,Yes
CUST_00896,37.0,Female,73.0,84.88597562089949,6135.6006405483395,One year,Mailed Check,5,-6.093163514728437,DSL,Yes,4.1,7.0,2,Email,1,Yes
CUST_00400,18.0,Male,27.0,77.73257620428252,2200.2761861854474,Month-to-month,Electronic Check,3,30.500054520972853,Fiber optic,No,2.2,27.0,1,TV Ad,0,No
CUST_00122,61.0,Female,0.0,52.229321330438395,,Month-to-month,Credit Card,1,-4.400554494182594,DSL,NO,3.4,0.0,1,Facebook,0,No
CUST_00183,,Male,37.0,84.38324554258192,3048.3637826213876,Month-to-month,Electronic Check,3,-68.23110722071306,Fiber optic,No,4.6,10.0,1,Friend,0,No
CUST_00202,56.0,Male,94.0,59.211109826426124,5526.797556766627,Month-to-month,Electronic Check,2,-20.21015939318362,No,1,3.2,4.0,5,Google,1,Yes
CUST_00438,18.0,Male,68.0,71.76952664768793,4657.936061853917,Month-to-month,Bank Transfer,4,2.3469322292615935,DSL,True,4.1,6.0,1,Billboard,1,Yes
CUST_00246,32.0,Female,44.0,114.30803278354824,5192.23614134245,Two year,Bank Transfer,1,75.36938995540108,DSL,No,2.1,4.0,2,Other,1,Yes
CUST_00415,28.0,Male,,,1792.9243430107945,One year,Mailed Check,1,-174.63724796236798,Fiber optic,No,2.8,0.0,1,Billboard,0,No
CUST_00836,63.0,Female,64.0,,5264.735420445625,One year,,2,72.35822859100567,DSL,Yes,2.4,11.0,2,Instagram,0,No
CUST_00824,33.0,Female,7.0,,350.0447395631763,Month-to-month,Credit Card,1,-96.91507327393263,Fiber optic,No,3.9,11.0,3,Instagram,0,No
CUST_00974,33.0,Male,7.0,-61.075533973784495,427.67427325225776,One year,Mailed Check,1,-4.225915609369723,DSL,No,2.1,2.0,1,Instagram,1,Yes
CUST_00827,,Male,14.0,82.54617267663916,1189.5837058000768,One year,Electronic Check,4,80.7725728355048,dsl,No,1.1,7.0,3,Google,0,No
CUST_00954,38.0,Male,18.0,54.05636345922355,1014.4709334279574,Two year,Mailed Check,5,-139.74846128304432,DSL,Yes,,0.0,4,TV Ad,1,Yes
CUST_00129,32.0,FEMALE,55.0,70.11087015543542,3925.3952646015373,Month-to-month,Mailed Check,3,-95.44570126527529,Fiber optic,yes,4.9,1.0,4,Google,0,No
CUST_00637,,Female,18.0,127.34257261419171,2312.6681807218097,Two year,Credit Card,1,-134.61407225802054,DSL,Yes,3.5,37.0,4,Instagram,0,No
CUST_00402,40.0,FEMALE,35.0,80.02529251734693,2717.634304728169,One year,Bank Transfer,0,4.011908243657868,fiber,No,3.5,5.0,2,Facebook,0,No
CUST_00844,42.0,Female,11.0,74.36563593304723,852.6184166955146,monthly,Credit Card,1,-52.66249469805639,DSL,No,5.0,10.0,1,Facebook,1,Yes
CUST_00830,19.0,Female,26.0,77.5770653798987,1927.9791186459063,One year,Credit Card,2,74.63830809835645,No,No,3.2,,2,Facebook,0,No
CUST_00735,47.0,Female,,23.628106399278003,303.2544335989794,Month-to-month,Bank Transfer,2,-104.71498277799573,DSL,Yes,2.4,5.0,3,Facebook,1,Yes
CUST_00981,46.0,Female,0.0,50.85151820414518,0.0,Month-to-month,Electronic Check,2,50.16396822608584,No,No,4.0,2.0,1,Instagram,1,Yes
CUST_00219,41.0,Male,62.0,94.424552863548,5842.234442217582,Month-to-month, ,2,-81.15535434762641,No,True,3.7,2.0,2,Facebook,0,No
CUST_00641,,Female,21.0,32.35231995993123,702.5807645004548,Month-to-month,Credit Card,1,-158.1355226130057,dsl,Yes,4.2,40.0,1,Twitter,0,No
CUST_00983,39.0,Male,37.0,38.01295204302325,1442.673812431136,One year,Mailed Check,2,121.15482569117613,dsl,Yes,3.3,40.0,1,Friend,1,Yes
CUST_00810,37.0,Female,0.0,90.46208470187894,0.0,Two year,Bank Transfer,2,144.84116701223903,Fiber optic,Yes,1.1,2.0,4,Friend,0,No
CUST_00867,45.0,Female,16.0,100.70591932556034,1645.7768524089977,One year,Credit Card,4,55.87188371873778,Fiber optic,yes,4.2,13.0,1,nan,0,No
CUST_00988,36.0,Male,15.0,72.13761249732677,1111.4766627414665,Month-to-month,Electronic Check,1,68.4842194105591,DSL,No,3.0,11.0,1,Facebook,0,No
CUST_00624,63.0,Female,,,334.8606756066313,Month-to-month,Credit Card,1,-20.25229974690826,Fiber optic,Yes,,0.0,4,Facebook,0,No
CUST_00903,59.0,Male,11.0,59.29980597460386,682.720861527391,Month-to-month,Electronic Check,0,115.48911426353936,Fiber optic,yes,2.8,42.0,2,Google,1,Yes
CUST_00819,55.0,Male,50.0,65.5892372970745,3176.5874149421343,Month-to-month,Mailed Check,2,-118.85974024676345,No,Yes,3.9,9.0,4,Friend,0,No
CUST_00386,45.0,Female,0.0,91.97476308339407,0.0,Two year,,1,-18.80362858866683,Fiber optic,No,3.6,29.0,1,Friend,1,Yes
CUST_00773,54.0,Male,27.0,73.93195558647547,2042.3003330178863,Month-to-month,Electronic Check,3,-100.45088309328234,Fiber optic,No,4.1,5.0,1,Friend,0,No
CUST_00806,43.0,Male,,75.86445194659872,4313.4860768055105,One year,Bank Transfer,1,13.098112919703581,DSL,1,5.0,23.0,2,Email,0,No
CUST_00509,27.0,Female,,80.84251951819309,7400.631580672988,Month-to-month,Bank Transfer,0,-44.13587915148518,No,Yes,4.4,41.0,1,Google,0,No
CUST_00267,18.0,Male,1.0,90.44078531328844,88.20766126541311,Month-to-month,Bank Transfer,2,113.40005008147496,dsl,NO,3.6,1.0,1,TV Ad,0,No
CUST_00881,32.0,Female,51.0,6.8305917447902615,348.61599840771777,Two year,Bank Transfer,1,45.0997370432614,fiber,yes,2.4,7.0,1,Instagram,0,No
CUST_00441,39.0,Male,,75.11391312989713,1381.9942348696236,One year,Credit Card,1,115.38941345384907,Fiber optic,No,,26.0,2,Google,1,Yes
CUST_00496,24.0,Female,20.0,67.16623856673992,  ,Month-to-month,Mailed Check,1,79.99112816883867,DSL,Yes,1.1,8.0,2,Email,1,Yes
CUST_00112,,Female,106.0,59.45757292858802,6296.927016123928,Month-to-month,Mailed Check,1,-67.39213776630413,DSL,Yes,3.6,12.0,2,Twitter,0,No
CUST_00691,57.0,Female,16.0,,1034.831713945436,Month-to-month,Credit Card,1,59.7303366831519,DSL,Yes,3.2,9.0,1,Friend,0,No
CUST_00232,40.0,Female,0.0,98.5434783117426,0.0,Month-to-month, ,2,-154.62779189814125,No,NO,4.5,1.0,2,TV Ad,0,No
CUST_00935,32.0,Male,22.0,,2862.0662584877664,Month-to-month,Credit Card,0,-20.92647116644092,No,Yes,3.4,1.0,1,Friend,1,Yes
CUST_00607,21.0,Male,12.0,108.3659743994018,1358.4146868929956,monthly,Bank Transfer,1,-37.10567148003856,Fiber optic,No,4.7,3.0,1,Twitter,0,No
CUST_00671,18.0,Male,19.0,58.65976302945349,1126.4329065746467,One year, ,2,-43.65660514296659,No,No,4.3,19.0,1,TV Ad,0,No
CUST_00373,54.0,Female,9.0,,730.7445532623268,Month-to-month,Bank Transfer,2,-68.87241565242734,No,Yes,1.6,52.0,1,Google,1,Yes
CUST_00663,31.0,Female,39.0,113.09006217117935,4248.684831005195,Month-to-month,Electronic Check,1,32.02547812881538,No,Yes,4.1,4.0,2,Email,1,Yes
CUST_00908,49.0,Female,27.0,54.94647421565404,1441.4693165516126,Two year,Bank Transfer,5,-115.64116437728786,DSL,Yes,5.0,15.0,1,Facebook,1,Yes
CUST_00233,,Female,147.0,59.00478938895844,8952.598199255766,monthly,Electronic Check,5,132.4185237145558,Fiber optic,No,3.9,2.0,3,Email,1,Yes
CUST_00846,44.0,Female,21.0,74.2294809883618,,Month-to-month,Credit Card,1,7.400401194286525,DSL,NO,4.5,,1,Google,0,No
CUST_00845,47.0,Female,60.0,51.57632304975051,3004.13413679652,Month-to-month,Mailed Check,5,-22.090025092110704,Fiber optic,yes,3.3,12.0,4,Google,0,No
CUST_00676,,Male,0.0,,0.0,One year,Bank Transfer,0,0.7349575464749858,Fiber optic,yes,,7.0,1,TV Ad,0,No
CUST_00317,35.0,Male,32.0,92.73765549770859,3089.803395397555,One year,Credit Card,1,-98.58104964754729,DSL,Yes,3.6,11.0,4,Email,0,No
CUST_00648,36.0,Female,34.0,,2284.498093078599,Two year,Credit Card,2,-68.86180485624595,Fiber optic,No,,0.0,1,Other,0,No
CUST_00410,50.0,Female,3.0,84.58108868252911,248.069042520063,monthly,Mailed Check,1,29.9236461918441,fiber,yes,4.3,8.0,1,Google,1,Yes
CUST_00965,61.0,Female,17.0,,833.1543222057861,Month-to-month,Credit Card,2,-42.49268355569598,Fiber optic,No,4.5,1.0,2,Facebook,0,No
CUST_00709,65.0,Female,42.0,101.841128946194,4309.914411099831,Month-to-month,Credit Card,0,74.18087414777685,DSL,yes,,,1,Google,1,Yes
CUST_00358,44.0,Male,35.0,41.53250437525489,1434.0754523809208,Month-to-month,,1,127.36650541304377,Fiber optic,Yes,3.2,7.0,1,Other,0,No
CUST_00258,46.0,Male,1.0,106.53877456916675,108.5733897729742,Two year,Credit Card,0,-53.22617261715757,No,No,5.0,0.0,3,TV Ad,1,Yes
CUST_00744,47.0,Female,0.0,91.18236741445395,0.0,Two year,Bank Transfer,3,-15.02520240166568,No,No,3.7,10.0,1,Google,1,Yes
CUST_00627,38.0,Male,,90.85608700251998,,Two year,Mailed Check,1,25.723775067652227,No,No,2.7,11.0,1,nan,1,Yes
CUST_00632,37.0,Female,33.0,93.38047011715997,3182.315253756978,Month-to-month,Electronic Check,2,-181.23587064271197,Fiber optic,Yes,4.8,6.0,3,Friend,0,No
CUST_00282,63.0,Female,10.0,,750.6972069764442,monthly,Bank Transfer,1,110.61868381238813,dsl,No,2.7,22.0,2,Google,1,Yes
CUST_00376,53.0,Female,29.0,28.950548835015688,858.6035819241505,Month-to-month,Bank Transfer,1,-141.57710130558237,Fiber optic,No,3.9,0.0,1,Instagram,1,Yes
CUST_00384,28.0,Male,7.0,,558.1932126720208,Two year,Credit Card,3,-33.19944588800761,Fiber optic,Yes,3.7,75.0,3,TV Ad,1,Yes
CUST_00224,32.0,Male,28.0,,1690.5629768878355,One year,Electronic Check,0,54.94295074357635,Fiber optic,Yes,2.6,7.0,2,Other,0,No
CUST_00260,26.0,Female,17.0,48.46243327757195,819.9911956876736,Two year,Mailed Check,3,79.6965795509925,dsl,No,1.4,8.0,2,Google,0,No
CUST_00876,32.0,Male,4.0,71.56775471492449,285.92988334729415,One year,Electronic Check,2,-46.341757111609624,Fiber optic,Yes,4.2,1.0,1,Instagram,0,No
CUST_00472,18.0,Male,16.0,76.75792351742649,1184.862759535973,Month-to-month,Electronic Check,2,-201.29080438933565,Fiber optic,Yes,2.9,0.0,4,Billboard,0,No
CUST_00347,18.0,Female,24.0,64.28490682006566,1545.8980390319189,Month-to-month,Electronic Check,4,96.8025075870584,Fiber optic,No,4.8,37.0,2,Facebook,0,No
CUST_00505,32.0,Female,,95.66666977062135,Pending,Month-to-month,Electronic Check,4,-24.913924623956145,DSL,No,3.7,25.0,3,Instagram,0,No
CUST_00639,20.0,Female,4.0,75.68439463663242,289.1339239684304,Month-to-month,Mailed Check,1,-148.19885411257957,Fiber optic,Yes,2.5,13.0,2,Google,1,Yes
CUST_00676,,Male,0.0,,0.0,One year,Bank Transfer,0,0.7349575464749858,Fiber optic,yes,,7.0,1,TV Ad,0,No
CUST_00797,50.0,Female,43.0,67.73003187022509,2875.6176288243514,Month-to-month,,2,37.484807833282055,DSL,Yes,3.2,8.0,3,TV Ad,1,Yes
CUST_00999,48.0,Male,1.0,104.39322611202184,107.39671037180473,One year,Credit Card,3,-63.099935589396814,fiber,No,3.2,24.0,2,Twitter,1,Yes
CUST_00973,30.0,Female,28.0,372.69822208965604,2688.900093488381,Month-to-month,Mailed Check,1,108.30506555535825,DSL,Yes,2.5,0.0,1,Facebook,1,Yes
CUST_00619,,Female,26.0,123.4539672631318,,Month-to-month,Credit Card,2,-115.84835618532354,No,NO,3.5,11.0,2,Other,0,No
CUST_00952,21.0,Female,49.0,36.652592514593465,1751.3134117563482,Month-to-month,Credit Card,3,-129.59800206477686,No,NO,2.6,8.0,1,TV Ad,0,No
CUST_00864,30.0,Female,14.0,,1762.4376947032895,monthly,Credit Card,2,58.92001322325895,Fiber optic,yes,3.0,2.0,1,Google,0,No
